site,array,site_name,assembly_name,assembly_type,instrument_class,instrument_name,instrument_model,mindepth,maxdepth,node,method,stream
CE09OSSM,Coastal Endurance,Washington Offshore Surface Mooring,Near Surface Instrument Frame,midwater,velpt,Single Point Velocity Meter,Aquadopp 300m,7.0,7.0,RID26,recovered_inst,velpt_ab_instrument_recovered
CE09OSSM,Coastal Endurance,Washington Offshore Surface Mooring,Near Surface Instrument Frame,midwater,velpt,Single Point Velocity Meter,Aquadopp 300m,7.0,7.0,RID26,telemetered,velpt_ab_dcl_instrument
CE09OSSM,Coastal Endurance,Washington Offshore Surface Mooring,Near Surface Instrument Frame,midwater,phsen,Seawater pH,SAMI-pH,7.0,7.0,RID26,recovered_host,phsen_abcdef_dcl_instrument_recovered
CE09OSSM,Coastal Endurance,Washington Offshore Surface Mooring,Near Surface Instrument Frame,midwater,phsen,Seawater pH,SAMI-pH,7.0,7.0,RID26,recovered_inst,phsen_abcdef_instrument
CE09OSSM,Coastal Endurance,Washington Offshore Surface Mooring,Near Surface Instrument Frame,midwater,phsen,Seawater pH,SAMI-pH,7.0,7.0,RID26,telemetered,phsen_abcdef_dcl_instrument
CE09OSSM,Coastal Endurance,Washington Offshore Surface Mooring,Near Surface Instrument Frame,midwater,nutnr,Nitrate,ISUS,7.0,7.0,RID26,recovered_host,suna_dcl_recovered
CE09OSSM,Coastal Endurance,Washington Offshore Surface Mooring,Near Surface Instrument Frame,midwater,nutnr,Nitrate,ISUS,7.0,7.0,RID26,recovered_inst,suna_instrument_recovered
CE09OSSM,Coastal Endurance,Washington Offshore Surface Mooring,Near Surface Instrument Frame,midwater,nutnr,Nitrate,ISUS,7.0,7.0,RID26,telemetered,suna_dcl_recovered
CE09OSSM,Coastal Endurance,Washington Offshore Surface Mooring,Near Surface Instrument Frame,midwater,spkir,Spectral Irradiance,OCR507 ICSW,7.0,7.0,RID26,recovered_host,spkir_abj_dcl_instrument_recovered
CE09OSSM,Coastal Endurance,Washington Offshore Surface Mooring,Near Surface Instrument Frame,midwater,spkir,Spectral Irradiance,OCR507 ICSW,7.0,7.0,RID26,telemetered,spkir_abj_dcl_instrument
CE09OSSM,Coastal Endurance,Washington Offshore Surface Mooring,Near Surface Instrument Frame,midwater,optaa,Spectrophotometer,AC-S,7.0,7.0,RID27,recovered_host,optaa_dj_dcl_instrument_recovered
CE09OSSM,Coastal Endurance,Washington Offshore Surface Mooring,Near Surface Instrument Frame,midwater,optaa,Spectrophotometer,AC-S,7.0,7.0,RID27,telemetered,optaa_dj_dcl_instrument
CE09OSSM,Coastal Endurance,Washington Offshore Surface Mooring,Near Surface Instrument Frame,midwater,flort,3-Wavelength Fluorometer,ECO Triplet-w,7.0,7.0,RID27,recovered_host,flort_sample
CE09OSSM,Coastal Endurance,Washington Offshore Surface Mooring,Near Surface Instrument Frame,midwater,flort,3-Wavelength Fluorometer,ECO Triplet-w,7.0,7.0,RID27,telemetered,flort_sample
CE09OSSM,Coastal Endurance,Washington Offshore Surface Mooring,Near Surface Instrument Frame,midwater,ctdbp,CTD,SBE 16plusV2,7.0,7.0,RID27,recovered_host,ctdbp_cdef_dcl_instrument_recovered
CE09OSSM,Coastal Endurance,Washington Offshore Surface Mooring,Near Surface Instrument Frame,midwater,ctdbp,CTD,SBE 16plusV2,7.0,7.0,RID27,recovered_inst,ctdbp_cdef_instrument_recovered
CE09OSSM,Coastal Endurance,Washington Offshore Surface Mooring,Near Surface Instrument Frame,midwater,ctdbp,CTD,SBE 16plusV2,7.0,7.0,RID27,telemetered,ctdbp_cdef_dcl_instrument
CE09OSSM,Coastal Endurance,Washington Offshore Surface Mooring,Near Surface Instrument Frame,midwater,dosta,Dissolved Oxygen,Optode 4831,7.0,7.0,RID27,recovered_host,dosta_abcdjm_dcl_instrument_recovered
CE09OSSM,Coastal Endurance,Washington Offshore Surface Mooring,Near Surface Instrument Frame,midwater,dosta,Dissolved Oxygen,Optode 4831,7.0,7.0,RID27,telemetered,dosta_abcdjm_dcl_instrument
CE09OSSM,Coastal Endurance,Washington Offshore Surface Mooring,Seafloor Multi-Function Node (MFN),seafloor,vel3d,3-D Single Point Velocity Meter,VECTOR,540.0,540.0,MFD35,recovered_host,"['vel3d_cd_dcl_velocity_data_recovered', 'vel3d_cd_dcl_system_data_recovered', 'vel3d_cd_dcl_data_header_recovered']"
CE09OSSM,Coastal Endurance,Washington Offshore Surface Mooring,Seafloor Multi-Function Node (MFN),seafloor,vel3d,3-D Single Point Velocity Meter,VECTOR,540.0,540.0,MFD35,recovered_inst,"['vel3d_cd_dcl_velocity_data_recovered', 'vel3d_cd_dcl_system_data_recovered', 'vel3d_cd_dcl_data_header_recovered']"
CE09OSSM,Coastal Endurance,Washington Offshore Surface Mooring,Seafloor Multi-Function Node (MFN),seafloor,vel3d,3-D Single Point Velocity Meter,VECTOR,540.0,540.0,MFD35,telemetered,"['vel3d_cd_dcl_velocity_data', 'vel3d_cd_dcl_system_data', 'vel3d_cd_dcl_data_header']"
CE09OSSM,Coastal Endurance,Washington Offshore Surface Mooring,Seafloor Multi-Function Node (MFN),seafloor,presf,Seafloor Pressure,SBE 26plus,540.0,540.0,MFD35,recovered_host,presf_abc_dcl_tide_measurement_recovered
CE09OSSM,Coastal Endurance,Washington Offshore Surface Mooring,Seafloor Multi-Function Node (MFN),seafloor,presf,Seafloor Pressure,SBE 26plus,540.0,540.0,MFD35,recovered_inst,presf_abc_tide_measurement_recovered
CE09OSSM,Coastal Endurance,Washington Offshore Surface Mooring,Seafloor Multi-Function Node (MFN),seafloor,presf,Seafloor Pressure,SBE 26plus,540.0,540.0,MFD35,telemetered,presf_abc_dcl_tide_measurement
CE09OSSM,Coastal Endurance,Washington Offshore Surface Mooring,Seafloor Multi-Function Node (MFN),seafloor,adcps,Velocity Profiler (75 kHz),WorkHorse LongRanger Sentinel 75khz,540.0,540.0,MFD35,recovered_host,adcp_velocity_earth
CE09OSSM,Coastal Endurance,Washington Offshore Surface Mooring,Seafloor Multi-Function Node (MFN),seafloor,adcps,Velocity Profiler (75 kHz),WorkHorse LongRanger Sentinel 75khz,540.0,540.0,MFD35,recovered_inst,adcp_velocity_earth
CE09OSSM,Coastal Endurance,Washington Offshore Surface Mooring,Seafloor Multi-Function Node (MFN),seafloor,adcps,Velocity Profiler (75 kHz),WorkHorse LongRanger Sentinel 75khz,540.0,540.0,MFD35,telemetered,adcp_velocity_earth
CE09OSSM,Coastal Endurance,Washington Offshore Surface Mooring,Seafloor Multi-Function Node (MFN),seafloor,pco2w,pCO2 Water,SAMI-pCO2,540.0,540.0,MFD35,recovered_host,pco2w_abc_dcl_instrument_recovered
CE09OSSM,Coastal Endurance,Washington Offshore Surface Mooring,Seafloor Multi-Function Node (MFN),seafloor,pco2w,pCO2 Water,SAMI-pCO2,540.0,540.0,MFD35,recovered_inst,pco2w_abc_dcl_instrument_recovered
CE09OSSM,Coastal Endurance,Washington Offshore Surface Mooring,Seafloor Multi-Function Node (MFN),seafloor,pco2w,pCO2 Water,SAMI-pCO2,540.0,540.0,MFD35,telemetered,pco2w_abc_dcl_instrument
CE09OSSM,Coastal Endurance,Washington Offshore Surface Mooring,Seafloor Multi-Function Node (MFN),seafloor,phsen,Seawater pH,SAMI-pH,540.0,540.0,MFD35,recovered_host,phsen_abcdef_dcl_instrument_recovered
CE09OSSM,Coastal Endurance,Washington Offshore Surface Mooring,Seafloor Multi-Function Node (MFN),seafloor,phsen,Seawater pH,SAMI-pH,540.0,540.0,MFD35,recovered_inst,phsen_abcdef_instrument
CE09OSSM,Coastal Endurance,Washington Offshore Surface Mooring,Seafloor Multi-Function Node (MFN),seafloor,phsen,Seawater pH,SAMI-pH,540.0,540.0,MFD35,telemetered,phsen_abcdef_dcl_instrument
CE09OSSM,Coastal Endurance,Washington Offshore Surface Mooring,Seafloor Multi-Function Node (MFN),seafloor,optaa,Spectrophotometer,AC-S Deep,540.0,540.0,MFD37,recovered_host,optaa_dj_dcl_instrument_recovered
CE09OSSM,Coastal Endurance,Washington Offshore Surface Mooring,Seafloor Multi-Function Node (MFN),seafloor,optaa,Spectrophotometer,AC-S Deep,540.0,540.0,MFD37,telemetered,optaa_dj_dcl_instrument
CE09OSSM,Coastal Endurance,Washington Offshore Surface Mooring,Seafloor Multi-Function Node (MFN),seafloor,ctdbp,CTD,SBE 16plusV2,540.0,540.0,MFD37,recovered_host,ctdbp_cdef_dcl_instrument_recovered
CE09OSSM,Coastal Endurance,Washington Offshore Surface Mooring,Seafloor Multi-Function Node (MFN),seafloor,ctdbp,CTD,SBE 16plusV2,540.0,540.0,MFD37,recovered_inst,ctdbp_cdef_instrument_recovered
CE09OSSM,Coastal Endurance,Washington Offshore Surface Mooring,Seafloor Multi-Function Node (MFN),seafloor,ctdbp,CTD,SBE 16plusV2,540.0,540.0,MFD37,telemetered,ctdbp_cdef_dcl_instrument
CE09OSSM,Coastal Endurance,Washington Offshore Surface Mooring,Seafloor Multi-Function Node (MFN),seafloor,dosta,Dissolved Oxygen,Optode 4831,540.0,540.0,MFD37,recovered_host,dosta_abcdjm_ctdbp_dcl_instrument_recovered
CE09OSSM,Coastal Endurance,Washington Offshore Surface Mooring,Seafloor Multi-Function Node (MFN),seafloor,dosta,Dissolved Oxygen,Optode 4831,540.0,540.0,MFD37,recovered_inst,dosta_abcdjm_ctdbp_instrument_recovered
CE09OSSM,Coastal Endurance,Washington Offshore Surface Mooring,Seafloor Multi-Function Node (MFN),seafloor,dosta,Dissolved Oxygen,Optode 4831,540.0,540.0,MFD37,telemetered,dosta_abcdjm_ctdbp_dcl_instrument
CE09OSSM,Coastal Endurance,Washington Offshore Surface Mooring,Seafloor Multi-Function Node (MFN),seafloor,zplsc,Bio-acoustic Sonar (Coastal),AZFP,540.0,540.0,MFD37,recovered_host,zplsc_c_instrument
CE09OSSM,Coastal Endurance,Washington Offshore Surface Mooring,Seafloor Multi-Function Node (MFN),seafloor,zplsc,Bio-acoustic Sonar (Coastal),AZFP,540.0,540.0,MFD37,telemetered,zplsc_c_instrument
CE09OSPM,Coastal Endurance,Washington Offshore Profiler Mooring,Coastal Wire-Following Profiler,profiler,vel3d,3-D Single Point Velocity Meter,Aquadopp II,15.0,540.0,WFP01,recovered_wfp,vel3d_k_wfp_instrument
CE09OSPM,Coastal Endurance,Washington Offshore Profiler Mooring,Coastal Wire-Following Profiler,profiler,vel3d,3-D Single Point Velocity Meter,Aquadopp II,15.0,540.0,WFP01,telemetered,vel3d_k_wfp_stc_instrument
CE09OSPM,Coastal Endurance,Washington Offshore Profiler Mooring,Coastal Wire-Following Profiler,profiler,dofst,Dissolved Oxygen,SBE 43F,15.0,540.0,WFP01,recovered_wfp,dofst_k_wfp_instrument_recovered
CE09OSPM,Coastal Endurance,Washington Offshore Profiler Mooring,Coastal Wire-Following Profiler,profiler,dofst,Dissolved Oxygen,SBE 43F,15.0,540.0,WFP01,telemetered,dofst_k_wfp_instrument
CE09OSPM,Coastal Endurance,Washington Offshore Profiler Mooring,Coastal Wire-Following Profiler,profiler,ctdpf,CTD,SBE 52MP,15.0,540.0,WFP01,recovered_wfp,ctdpf_ckl_wfp_instrument_recovered
CE09OSPM,Coastal Endurance,Washington Offshore Profiler Mooring,Coastal Wire-Following Profiler,profiler,ctdpf,CTD,SBE 52MP,15.0,540.0,WFP01,telemetered,ctdpf_ckl_wfp_instrument
CE09OSPM,Coastal Endurance,Washington Offshore Profiler Mooring,Coastal Wire-Following Profiler,profiler,flort,3-Wavelength Fluorometer,ECO Triplet,15.0,540.0,WFP01,recovered_wfp,flort_sample
CE09OSPM,Coastal Endurance,Washington Offshore Profiler Mooring,Coastal Wire-Following Profiler,profiler,flort,3-Wavelength Fluorometer,ECO Triplet,15.0,540.0,WFP01,telemetered,flort_sample
CE09OSPM,Coastal Endurance,Washington Offshore Profiler Mooring,Coastal Wire-Following Profiler,profiler,parad,Photosynthetically Available Radiation,QSP-2200,15.0,540.0,WFP01,recovered_wfp,parad_k__stc_imodem_instrument_recovered
CE09OSPM,Coastal Endurance,Washington Offshore Profiler Mooring,Coastal Wire-Following Profiler,profiler,parad,Photosynthetically Available Radiation,QSP-2200,15.0,540.0,WFP01,telemetered,parad_k__stc_imodem_instrument
CP01CNPM,Coastal Pioneer,Central Profiler Mooring,Mooring Riser,midwater,adcpt,Velocity Profiler (150 kHz),WorkHorse Sentinel 150 kHz,70.0,70.0,RII01,recovered_host,adcps_jln_stc_instrument_recovered
CP01CNPM,Coastal Pioneer,Central Profiler Mooring,Mooring Riser,midwater,adcpt,Velocity Profiler (150 kHz),WorkHorse Sentinel 150 kHz,70.0,70.0,RII01,recovered_inst,adcp_velocity_earth
CP01CNPM,Coastal Pioneer,Central Profiler Mooring,Mooring Riser,midwater,adcpt,Velocity Profiler (150 kHz),WorkHorse Sentinel 150 kHz,70.0,70.0,RII01,telemetered,adcps_jln_stc_instrument
CP01CNPM,Coastal Pioneer,Central Profiler Mooring,Coastal Wire-Following Profiler,profiler,vel3d,3-D Single Point Velocity Meter,Aquadopp II,15.0,70.0,WFP01,recovered_wfp,vel3d_k_wfp_instrument
CP01CNPM,Coastal Pioneer,Central Profiler Mooring,Coastal Wire-Following Profiler,profiler,vel3d,3-D Single Point Velocity Meter,Aquadopp II,15.0,70.0,WFP01,telemetered,vel3d_k_wfp_stc_instrument
CP01CNPM,Coastal Pioneer,Central Profiler Mooring,Coastal Wire-Following Profiler,profiler,dofst,Dissolved Oxygen,SBE 43F,15.0,70.0,WFP01,recovered_wfp,dofst_k_wfp_instrument_recovered
CP01CNPM,Coastal Pioneer,Central Profiler Mooring,Coastal Wire-Following Profiler,profiler,dofst,Dissolved Oxygen,SBE 43F,15.0,70.0,WFP01,telemetered,dofst_k_wfp_instrument
CP01CNPM,Coastal Pioneer,Central Profiler Mooring,Coastal Wire-Following Profiler,profiler,ctdpf,CTD,SBE 52MP,15.0,70.0,WFP01,recovered_wfp,ctdpf_ckl_wfp_instrument_recovered
CP01CNPM,Coastal Pioneer,Central Profiler Mooring,Coastal Wire-Following Profiler,profiler,ctdpf,CTD,SBE 52MP,15.0,70.0,WFP01,telemetered,ctdpf_ckl_wfp_instrument
CP01CNPM,Coastal Pioneer,Central Profiler Mooring,Coastal Wire-Following Profiler,profiler,flort,3-Wavelength Fluorometer,ECO Triplet,15.0,70.0,WFP01,recovered_wfp,flort_sample
CP01CNPM,Coastal Pioneer,Central Profiler Mooring,Coastal Wire-Following Profiler,profiler,flort,3-Wavelength Fluorometer,ECO Triplet,15.0,70.0,WFP01,telemetered,flort_sample
CP01CNPM,Coastal Pioneer,Central Profiler Mooring,Coastal Wire-Following Profiler,profiler,parad,Photosynthetically Available Radiation,QSP-2200,15.0,70.0,WFP01,recovered_wfp,parad_k__stc_imodem_instrument_recovered
CP01CNPM,Coastal Pioneer,Central Profiler Mooring,Coastal Wire-Following Profiler,profiler,parad,Photosynthetically Available Radiation,QSP-2200,15.0,70.0,WFP01,telemetered,parad_k__stc_imodem_instrument
CP01CNSM,Coastal Pioneer,Central Surface Mooring,Surface Buoy,buoy,mopak,3-Axis Motion Pack,3DM-GX3-25,0.0,0.0,SBD11,recovered_host,mopak_o_dcl_accel_recovered
CP01CNSM,Coastal Pioneer,Central Surface Mooring,Surface Buoy,buoy,mopak,3-Axis Motion Pack,3DM-GX3-25,0.0,0.0,SBD11,telemetered,mopak_o_dcl_accel
CP01CNSM,Coastal Pioneer,Central Surface Mooring,Surface Buoy,buoy,metbk,Bulk Meteorology Instrument Package,ASIMET,-3.0,-3.0,SBD11,recovered_host,"['metbk_a_dcl_instrument_recovered', 'metbk_hourly']"
CP01CNSM,Coastal Pioneer,Central Surface Mooring,Surface Buoy,buoy,metbk,Bulk Meteorology Instrument Package,ASIMET,-3.0,-3.0,SBD11,telemetered,"['metbk_a_dcl_instrument', 'metbk_hourly']"
CP01CNSM,Coastal Pioneer,Central Surface Mooring,Surface Buoy,buoy,pco2a,pCO2 Air-Sea,pCO2-pro,0.0,0.0,SBD12,recovered_host,"['pco2a_a_dcl_instrument_air_recovered', 'pco2a_a_dcl_instrument_water_recovered']"
CP01CNSM,Coastal Pioneer,Central Surface Mooring,Surface Buoy,buoy,pco2a,pCO2 Air-Sea,pCO2-pro,0.0,0.0,SBD12,telemetered,"['pco2a_a_dcl_instrument_air', 'pco2a_a_dcl_instrument_water']"
CP01CNSM,Coastal Pioneer,Central Surface Mooring,Surface Buoy,buoy,metbk,Bulk Meteorology Instrument Package,ASIMET,-3.0,-3.0,SBD12,recovered_host,"['metbk_a_dcl_instrument_recovered', 'metbk_hourly']"
CP01CNSM,Coastal Pioneer,Central Surface Mooring,Surface Buoy,buoy,metbk,Bulk Meteorology Instrument Package,ASIMET,-3.0,-3.0,SBD12,telemetered,"['metbk_a_dcl_instrument', 'metbk_hourly']"
CP01CNSM,Coastal Pioneer,Central Surface Mooring,Surface Buoy,buoy,wavss,Surface Wave Spectra,TRIAXYS,0.0,0.0,SBD12,recovered_host,wavss_a_dcl_statistics_recovered
CP01CNSM,Coastal Pioneer,Central Surface Mooring,Surface Buoy,buoy,wavss,Surface Wave Spectra,TRIAXYS,0.0,0.0,SBD12,telemetered,wavss_a_dcl_statistics
CP01CNSM,Coastal Pioneer,Central Surface Mooring,Surface Buoy,buoy,fdchp,Direct Covariance Flux,DCFS,0.0,0.0,SBD12,recovered_host,fdchp_a_dcl_instrument_recovered
CP01CNSM,Coastal Pioneer,Central Surface Mooring,Surface Buoy,buoy,fdchp,Direct Covariance Flux,DCFS,0.0,0.0,SBD12,recovered_inst,fdchp_a_instrument_recovered
CP01CNSM,Coastal Pioneer,Central Surface Mooring,Surface Buoy,buoy,fdchp,Direct Covariance Flux,DCFS,0.0,0.0,SBD12,telemetered,fdchp_a_dcl_instrument
CP01CNSM,Coastal Pioneer,Central Surface Mooring,Near Surface Instrument Frame,midwater,velpt,Single Point Velocity Meter,Aquadopp 300m,7.0,7.0,RID26,recovered_host,velpt_ab_dcl_instrument_recovered
CP01CNSM,Coastal Pioneer,Central Surface Mooring,Near Surface Instrument Frame,midwater,velpt,Single Point Velocity Meter,Aquadopp 300m,7.0,7.0,RID26,recovered_inst,velpt_ab_instrument_recovered
CP01CNSM,Coastal Pioneer,Central Surface Mooring,Near Surface Instrument Frame,midwater,velpt,Single Point Velocity Meter,Aquadopp 300m,7.0,7.0,RID26,telemetered,velpt_ab_dcl_instrument
CP01CNSM,Coastal Pioneer,Central Surface Mooring,Near Surface Instrument Frame,midwater,phsen,Seawater pH,SAMI-pH,7.0,7.0,RID26,recovered_host,phsen_abcdef_dcl_instrument_recovered
CP01CNSM,Coastal Pioneer,Central Surface Mooring,Near Surface Instrument Frame,midwater,phsen,Seawater pH,SAMI-pH,7.0,7.0,RID26,recovered_inst,phsen_abcdef_instrument
CP01CNSM,Coastal Pioneer,Central Surface Mooring,Near Surface Instrument Frame,midwater,phsen,Seawater pH,SAMI-pH,7.0,7.0,RID26,telemetered,phsen_abcdef_dcl_instrument
CP01CNSM,Coastal Pioneer,Central Surface Mooring,Near Surface Instrument Frame,midwater,nutnr,Nitrate,ISUS,7.0,7.0,RID26,recovered_host,suna_dcl_recovered
CP01CNSM,Coastal Pioneer,Central Surface Mooring,Near Surface Instrument Frame,midwater,nutnr,Nitrate,ISUS,7.0,7.0,RID26,recovered_inst,suna_instrument_recovered
CP01CNSM,Coastal Pioneer,Central Surface Mooring,Near Surface Instrument Frame,midwater,nutnr,Nitrate,ISUS,7.0,7.0,RID26,telemetered,suna_dcl_recovered
CP01CNSM,Coastal Pioneer,Central Surface Mooring,Near Surface Instrument Frame,midwater,spkir,Spectral Irradiance,OCR507 ICSW,7.0,7.0,RID26,recovered_host,spkir_abj_dcl_instrument_recovered
CP01CNSM,Coastal Pioneer,Central Surface Mooring,Near Surface Instrument Frame,midwater,spkir,Spectral Irradiance,OCR507 ICSW,7.0,7.0,RID26,telemetered,spkir_abj_dcl_instrument
CP01CNSM,Coastal Pioneer,Central Surface Mooring,Near Surface Instrument Frame,midwater,optaa,Spectrophotometer,AC-S,7.0,7.0,RID27,recovered_host,optaa_dj_dcl_instrument_recovered
CP01CNSM,Coastal Pioneer,Central Surface Mooring,Near Surface Instrument Frame,midwater,optaa,Spectrophotometer,AC-S,7.0,7.0,RID27,telemetered,optaa_dj_dcl_instrument
CP01CNSM,Coastal Pioneer,Central Surface Mooring,Near Surface Instrument Frame,midwater,flort,3-Wavelength Fluorometer,ECO Triplet-w,7.0,7.0,RID27,recovered_host,flort_sample
CP01CNSM,Coastal Pioneer,Central Surface Mooring,Near Surface Instrument Frame,midwater,flort,3-Wavelength Fluorometer,ECO Triplet-w,7.0,7.0,RID27,telemetered,flort_sample
CP01CNSM,Coastal Pioneer,Central Surface Mooring,Near Surface Instrument Frame,midwater,ctdbp,CTD,SBE 16plusV2,7.0,7.0,RID27,recovered_host,ctdbp_cdef_dcl_instrument_recovered
CP01CNSM,Coastal Pioneer,Central Surface Mooring,Near Surface Instrument Frame,midwater,ctdbp,CTD,SBE 16plusV2,7.0,7.0,RID27,recovered_inst,ctdbp_cdef_instrument_recovered
CP01CNSM,Coastal Pioneer,Central Surface Mooring,Near Surface Instrument Frame,midwater,ctdbp,CTD,SBE 16plusV2,7.0,7.0,RID27,telemetered,ctdbp_cdef_dcl_instrument
CP01CNSM,Coastal Pioneer,Central Surface Mooring,Near Surface Instrument Frame,midwater,dosta,Dissolved Oxygen,Optode 4831,7.0,7.0,RID27,recovered_host,dosta_abcdjm_dcl_instrument_recovered
CP01CNSM,Coastal Pioneer,Central Surface Mooring,Near Surface Instrument Frame,midwater,dosta,Dissolved Oxygen,Optode 4831,7.0,7.0,RID27,telemetered,dosta_abcdjm_dcl_instrument
CP01CNSM,Coastal Pioneer,Central Surface Mooring,Seafloor Multi-Function Node (MFN),seafloor,adcpt,Velocity Profiler (150kHz),WorkHorse Sentinel 150khz,133.0,133.0,MFD35,recovered_host,adcp_velocity_earth
CP01CNSM,Coastal Pioneer,Central Surface Mooring,Seafloor Multi-Function Node (MFN),seafloor,adcpt,Velocity Profiler (150kHz),WorkHorse Sentinel 150khz,133.0,133.0,MFD35,recovered_inst,adcp_velocity_earth
CP01CNSM,Coastal Pioneer,Central Surface Mooring,Seafloor Multi-Function Node (MFN),seafloor,adcpt,Velocity Profiler (150kHz),WorkHorse Sentinel 150khz,133.0,133.0,MFD35,telemetered,adcp_velocity_earth
CP01CNSM,Coastal Pioneer,Central Surface Mooring,Seafloor Multi-Function Node (MFN),seafloor,presf,Seafloor Pressure,SBE 26plus,133.0,133.0,MFD35,recovered_host,presf_abc_dcl_tide_measurement_recovered
CP01CNSM,Coastal Pioneer,Central Surface Mooring,Seafloor Multi-Function Node (MFN),seafloor,presf,Seafloor Pressure,SBE 26plus,133.0,133.0,MFD35,recovered_inst,presf_abc_tide_measurement_recovered
CP01CNSM,Coastal Pioneer,Central Surface Mooring,Seafloor Multi-Function Node (MFN),seafloor,presf,Seafloor Pressure,SBE 26plus,133.0,133.0,MFD35,telemetered,presf_abc_dcl_tide_measurement
CP01CNSM,Coastal Pioneer,Central Surface Mooring,Seafloor Multi-Function Node (MFN),seafloor,velpt,Single Point Velocity Meter,Aquadopp 300m,133.0,133.0,MFD35,recovered_host,velpt_ab_dcl_instrument_recovered
CP01CNSM,Coastal Pioneer,Central Surface Mooring,Seafloor Multi-Function Node (MFN),seafloor,velpt,Single Point Velocity Meter,Aquadopp 300m,133.0,133.0,MFD35,recovered_inst,velpt_ab_instrument_recovered
